,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
1823,28716,Blood Meridian,Cormac McCarthy,4.17,0330312561,9780330312561,eng,335,539,62,2007-08-03,Picador USA
1824,28940,Behind the Scenes at the Museum,Kate Atkinson,3.96,0312150601,9780312150600,eng,336,26443,2116,1999-11-12,Picador USA
1825,39671,The Real Frank Zappa Book,Frank Zappa,4.13,0330316257,9780330316255,eng,352,4934,223,1990-08-03,Picador USA
1826,43704,The Sign of the Cross: Travels in Catholic Europe,Colm Tóibín,3.8,0330373579,9780330373579,eng,243,23,7,2001-05-04,Picador USA
1827,44001,Small Island,Andrea Levy,3.95,0312424671,9780312424671,eng,441,21165,1145,2005-04-01,Picador USA
1828,44176,Saints at the River,Ron Rash,3.81,0312424914,9780312424916,eng,239,2967,335,2005-07-01,Picador USA
1829,44179,The World Made Straight,Ron Rash,3.87,0312426607,9780312426606,eng,289,2143,254,2007-03-20,Picador USA
1830,44816,Serious Girls,Maxine Swann,3.2,0312288018,9780312288013,eng,240,207,28,2004-12-01,Picador USA
1831,237,Poetry for Young People: Edward Lear,Edward Lear,3.91,0806930772,9780806930770,eng,48,66,19,2001-10-01,Sterling
1832,1935,Little Women (Little Women  #1),Louisa May Alcott,4.07,1402714580,9781402714580,eng,536,1395,131,2004-10-01,Sterling
1833,6618,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,4.3,1402718616,9781402718618,eng,224,3510,510,2004-09-23,Sterling
1834,19370,The Adventures of Huckleberry Finn,Mark Twain,3.82,1402726007,9781402726002,eng,305,364,27,2006-10-28,Sterling
1835,24581,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain,3.91,1402714602,9781402714603,eng,224,1507,105,2004-10-01,Sterling
1836,35226,The Red Badge of Courage (Classic Starts),Oliver Ho,3.86,1402726635,9781402726637,eng,160,59,7,2006-03-28,Sterling
1837,45193,Treasure Island #2: Off to Sea (Easy Reader Classics),Catherine Nichols,4.17,1402732988,9781402732980,eng,32,6,0,2006-05-28,Sterling
1838,244,The Puffin Book of Nonsense Verse,Quentin Blake,4.02,0140366601,9780140366600,eng,287,81,6,1996-10-03,Puffin
1839,902,The Westing Game,Ellen Raskin,4.02,014240120X,9780142401200,eng,182,142121,8782,2004-04-12,Puffin
1840,6316,Charlie and the Chocolate Factory (Abridged),Roald Dahl,3.86,0142404209,9780142404201,en-US,40,12,2,2005-06-02,Puffin
1841,6668,The Enormous Crocodile,Roald Dahl,3.78,0142302457,9780142302453,eng,32,13986,525,2003-03-24,Puffin
1842,6678,Going Solo (Roald Dahl's Autobiography  #2),Roald Dahl,4.08,0141311428,9780141311425,eng,209,17327,992,2001-04-05,Puffin
1843,6694,The Giraffe and the Pelly and Me,Roald Dahl,3.82,0140568190,9780140568196,eng,32,17232,713,2001-11-29,Puffin
1844,8004,A Redwall Winter's Tale,Brian Jacques,4.13,0142401986,9780142401989,en-US,72,2353,43,2004-10-21,Puffin
1845,8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,4.39,0142302333,9780142302330,eng,1008,527,12,2002-09-16,Puffin
1846,16555,Mr. Majeika and the School Trip,Humphrey Carpenter,3.85,0141303352,9780141303352,eng,89,50,2,1999-04-29,Puffin
1847,20646,Terry Jones' Fairy Tales,Terry Jones,4.25,0140322620,9780140322620,eng,160,182,19,1993-06-01,Puffin
1848,31649,James & The Giant Peach (Disney's),Roald Dahl,4.03,0140382976,9780140382976,eng,48,1073,32,1996-07-04,Puffin
1849,36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen,3.61,0142300845,9780142300848,eng,48,23,2,2002-03-18,Puffin
1850,39784,Seventeen and In-Between,Barthe DeClements,3.81,0140364757,9780140364750,eng,176,227,8,1993-08-01,Puffin
1851,39785,How Do You Lose Those Ninth-grade Blues?,Barthe DeClements,3.74,0140363335,9780140363333,eng,144,10,1,1993-04-01,Puffin
1852,39970,The Dreadful Future of Blossom Culp (Blossom Culp  #3),Richard Peck,3.78,0141310944,9780141310947,eng,192,561,37,2001-04-23,Puffin
1853,42311,Astrid Lindgren: Storyteller to the World,Johanna Hurwitz,3.69,0140326928,9780140326925,eng,64,10,2,1991-11-01,Puffin
1854,44529,The Adventures of Charlie and Mr. Willy Wonka: A Fully Dramatized Recording,Roald Dahl,4.13,0141805617,9780141805610,en-GB,4,11,2,2004-11-25,Puffin
1855,44531,Fantastic Mr Fox and Other Animal Stories,Roald Dahl,3.95,0141805641,9780141805641,eng,4,25,1,2004-11-25,Puffin
1856,45181,Five Children and It (Five Children #1),E. Nesbit,3.88,0140367357,9780140367355,eng,237,18723,722,1996-12-01,Puffin
1857,45183,The Enchanted Castle,E. Nesbit,3.85,0140367438,9780140367430,eng,291,6352,397,1994-07-01,Puffin
1858,245,Henry Miller on Writing,Henry Miller,4.22,0811201120,9780811201124,eng,217,981,52,1964-02-01,New Directions Publishing
1859,247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9780802130167,eng,154,3381,141,1994-01-13,Grove Press
1860,249,Tropic of Cancer,Henry Miller,3.68,0802131786,9780802131782,eng,318,53206,2376,1994-01-06,Grove Press
1861,250,Tropic of Capricorn,Henry Miller,3.78,0802151825,9780802151827,eng,348,14872,459,1994-01-13,Grove Press
1862,251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,0802151787,9780802151780,eng,316,3261,58,1994-01-13,Grove Press
1863,252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,0802151809,9780802151803,eng,506,7805,251,1994-01-12,Grove Press
1864,6159,Reservation Blues,Sherman Alexie,3.98,0802141900,9780802141903,eng,306,11163,772,2005-02-07,Grove Press
1865,6613,Four Blondes,Candace Bushnell,2.82,080213825X,9780802138255,eng,256,23409,877,2001-06-08,Grove Press
1866,7437,Naked Lunch,William S. Burroughs,3.46,0802140181,9780802140180,eng,289,65998,2497,2004-01-26,Grove Press
1867,10920,Cold Mountain,Charles Frazier,3.86,0802142842,9780802142849,eng,356,208001,4972,2006-09-01,Grove Press
1868,11466,This Boy's Life,Tobias Wolff,3.98,0802136680,9780802136688,eng,304,22828,1304,2000-01-20,Grove Press
1869,11702,The Labyrinth of Solitude and Other Writings,Octavio Paz,4.14,080215042X,9780802150424,eng,398,5170,154,1994-01-12,Grove Press
1870,12095,The Bald Soprano and Other Plays,Eugène Ionesco,4.04,0802130798,9780802130792,eng,160,5524,106,1994-01-12,Grove Press
1871,12099,Three Plays: Exit the King / The Killer / Macbett,Eugène Ionesco,4.11,0802151108,9780802151100,eng,105,175,9,1994-01-13,Grove Press
1872,14595,Please Kill Me: The Uncensored Oral History of Punk,Legs McNeil,4.16,0802142648,9780802142641,eng,452,25094,937,2006-04-13,Grove Press
1873,14606,Edie,Jean Stein,4.14,0802134106,9780802134103,eng,564,4639,227,1994-10-14,Grove Press
1874,15047,The Passion,Jeanette Winterson,4.11,0802135226,9780802135223,eng,176,15572,1008,1997-08-07,Grove Press
1875,15050,Sexing the Cherry,Jeanette Winterson,3.81,0802135781,9780802135780,eng,167,12684,627,1998-08-10,Grove Press
1876,15582,Cosmos and Pornografia: Two Novels,Witold Gombrowicz,4.12,0802151590,9780802151599,eng,362,241,25,1994-03-23,Grove Press
1877,16131,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,4.07,0802138292,9780802138293,eng,812,5110,281,2001-09-20,Grove Press
1878,16148,Empire of the Senseless,Kathy Acker,3.49,0802131794,9780802131799,eng,240,1487,78,1994-01-13,Grove Press
1879,17908,Rock 'n' Roll,Tom Stoppard,3.71,0802143075,9780802143075,eng,144,951,60,2007-05-10,Grove Press
1880,17922,Every Good Boy Deserves Favor & Professional Foul,Tom Stoppard,3.9,0802150454,9780802150455,en-GB,188,190,10,1994-03-28,Grove Press
1881,17926,Lord Malquist and Mr. Moon,Tom Stoppard,3.41,0802142710,9780802142719,eng,200,192,23,2006-08-15,Grove Press
1882,17971,The Eternal Frontier: An Ecological History of North America and Its Peoples,Tim Flannery,4.06,0802138888,9780802138880,eng,432,588,69,2002-04-17,Grove Press
1883,18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.06,0802132758,9780802132758,eng,126,73863,1618,1994-01-21,Grove Press
1884,20420,Practicalities,Marguerite Duras,3.98,0802133118,9780802133113,eng,143,226,19,1993-10-22,Grove Press
1885,20423,India Song,Marguerite Duras,3.57,0802131352,9780802131355,eng,146,289,9,1994-01-13,Grove Press
1886,23426,On Love,Alain de Botton,3.98,0802142400,9780802142405,eng,194,11297,853,2006-01-06,Grove Press
1887,23930,The Wild Boys,William S. Burroughs,3.6,0802133312,9780802133311,eng,193,2977,124,1994-01-12,Grove Press
1888,23931,Nova Express (The Nova Trilogy  #3),William S. Burroughs,3.67,0802133304,9780802133304,eng,192,2541,70,1994-01-21,Grove Press
1889,23932,Last Words: The Final Journals,William S. Burroughs,3.98,0802137784,9780802137784,eng,273,490,20,2001-01-03,Grove Press
1890,23937,The Soft Machine (The Nova Trilogy #1),William S. Burroughs,3.35,0802133290,9780802133298,eng,184,5892,204,1994-01-13,Grove Press
1891,25191,A Personal Matter,Kenzaburō Ōe,3.89,0802150616,9780802150615,eng,165,7081,543,1994-01-13,Grove Press
1892,27204,The Gospel According to Luke,Anonymous,4.64,0802136184,9780802136183,eng,81,169,17,1999-10-29,Grove Press
1893,29358,Charlie Wilson's War: The Extraordinary Story of How the Wildest Man in Congress and a Rogue CIA Agent Changed the History of our Times,George Crile,4.01,0802141242,9780802141248,eng,560,6049,648,2004-04-22,Grove Press
1894,44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,3.97,0802141447,9780802141446,en-GB,400,4239,350,2004-06-29,Grove Press
1895,44781,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,4.01,0802139701,9780802139702,en-US,240,2762,180,2003-01-07,Grove Press
1896,253,The Air-Conditioned Nightmare,Henry Miller,3.83,0811201066,9780811201063,eng,292,2699,142,1970-01-17,New Directions
1897,463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,104,2390,120,2002-06-17,New Directions
1898,3100,E.M. Forster: Critical Guidebook,Lionel Trilling,3.51,0811202100,9780811202107,eng,208,6,0,1971-01-17,New Directions
1899,6273,The Collected Poems of Wilfred Owen,Wilfred Owen,4.34,0811201325,9780811201322,eng,192,3151,106,1965-01-17,New Directions
1900,8151,Laughter in the Dark,Vladimir Nabokov,3.97,0811216748,9780811216746,eng,292,8717,477,2006-09-17,New Directions
1901,9262,The Books in My Life,Henry Miller,3.81,0811201082,9780811201087,eng,327,709,29,1969-01-17,New Directions
1902,11705,Selected Poems,Octavio Paz,4.21,0811208990,9780811208994,eng,160,373,18,1984-09-17,New Directions
1903,12395,Journey to the End of the Night,Louis-Ferdinand Céline,4.23,0811216543,9780811216548,eng,453,21561,876,2006-05-17,New Directions
1904,12424,Safe Conduct: An Autobiography and Other Writings,Boris Pasternak,3.82,081120135X,9780811201353,eng,256,83,8,2009-04-14,New Directions
1905,17945,Everything and Nothing,Jorge Luis Borges,4.38,0811214001,9780811214001,eng,108,593,37,1999-04-17,New Directions
1906,24601,Paris Spleen,Charles Baudelaire,4.3,0811200078,9780811200073,eng,118,7792,176,1970-01-17,New Directions
1907,25225,The Samurai,Shūsaku Endō,3.96,0811213463,9780811213462,eng,272,1689,157,1997-04-17,New Directions
1908,28302,The Daring Young Man on the Flying Trapeze and Other Stories,William Saroyan,4.21,081121365X,9780811213653,eng,272,677,42,1997-10-17,New Directions
1909,28370,The Blue Flowers,Raymond Queneau,4.05,0811209458,9780811209458,eng,232,1008,37,1985-04-17,New Directions
1910,28375,The Flight of Icarus,Raymond Queneau,3.99,0811204839,9780811204835,eng,191,339,45,1973-01-17,New Directions
1911,31580,In Search of Duende,Federico García Lorca,4.3,0811213765,9780811213769,eng,99,616,36,1998-04-17,New Directions
1912,32534,October Light,John Gardner,3.88,0811216373,9780811216371,eng,399,843,61,2005-10-17,New Directions
1913,40795,Turtle Island,Gary Snyder,4.09,0811205460,9780811205467,eng,112,3809,105,1974-01-17,New Directions
1914,44039,Borges and The Eternal Orangutans,Luis Fernando Verissimo,3.81,081121592X,9780811215923,eng,135,567,80,2005-05-17,New Directions
1915,277,Writing,Marguerite Duras,3.75,1571290532,9781571290533,eng,91,778,44,1999-05-06,Brookline Books
1916,280,The Ravishing of Lol Stein,Marguerite Duras,3.66,0394743040,9780394743042,en-US,181,2057,128,1986-03-12,Pantheon
1917,7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,0375422722,9780375422720,eng,227,386,37,2006-04-18,Pantheon
1918,7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,4.08,0375422714,9780375422713,eng,233,22026,912,2005-04-19,Pantheon
1919,9516,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi,4.25,037571457X,9780375714573,eng,153,144121,8131,2004-06-01,Pantheon
1920,9526,Embroideries,Marjane Satrapi,3.86,0375714677,9780375714672,eng,144,14654,1121,2006-04-18,Pantheon
1921,9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,4.35,0375700986,9780375700989,eng,120,174,16,2003-08-12,Pantheon
1922,20741,Interaction Ritual - Essays on Face-to-Face Behavior,Erving Goffman,4.05,0394706315,9780394706313,eng,288,308,9,1982-01-12,Pantheon
1923,23524,Mythology: The DC Comics Art of Alex Ross,Alex Ross,4.33,0375714626,9780375714627,eng,320,1994,37,2005-11-08,Pantheon
1924,24565,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Graham Chapman,4.44,0679726489,9780679726487,eng,384,1212,18,1989-11-12,Pantheon
1925,24568,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman,4.38,0679726470,9780679726470,eng,352,3172,40,1989-11-12,Pantheon
1926,26156,Peanuts: The Art of Charles M. Schulz,Chip Kidd,4.38,0375714634,9780375714634,eng,368,592,39,2003-10-28,Pantheon
1927,38333,Black Hole,Charles Burns,3.84,037542380X,9780375423802,eng,368,38261,2037,2005-10-18,Pantheon
1928,39916,Epileptic,David B.,3.88,0375714685,9780375714689,eng,368,11891,534,2005-07-04,Pantheon
1929,40153,The Whalestoe Letters,Mark Z. Danielewski,4.04,0375714413,9780375714412,eng,83,2112,96,2000-10-10,Pantheon
1930,285,Love Letters,Kahlil Gibran,3.68,1851681825,9781851681822,eng,178,203,8,1999-07-01,One World (UK)
1931,32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.08,1851682341,9781851682348,eng,416,412,42,2000-08-15,One World (UK)
1932,288,Kahlil Gibran: His Life and World,Jean Gibran,4.21,156656249X,9781566562492,eng,464,35,2,1998-04-01,Interlink Publishing Group
1933,290,Jesus the Son of Man,Kahlil Gibran,3.98,0394431243,9780394431246,eng,216,1308,82,1995-02-21,Knopf
1934,292,Sand and Foam,Kahlil Gibran,4.08,067943920X,9780679439202,eng,100,3015,217,2011-06-14,Knopf
1935,3493,On Truth,Harry G. Frankfurt,3.52,030726422X,9780307264220,en-US,112,790,99,2006-10-31,Knopf
1936,11657,Terrorist,John Updike,3.17,0307264653,9780307264657,eng,320,3490,410,2006-06-06,Knopf
1937,13379,Race of Scorpions (The House of Niccolo  #3),Dorothy Dunnett,4.42,039457107X,9780394571072,eng,534,21,1,1990-05-05,Knopf
1938,15691,Caligula and Three Other Plays,Albert Camus,4.04,039440520X,9780394405209,fre,0,17,3,1966-05-01,Knopf
1939,15910,Geisha: The Life  the Voices  the Art,Jodi Cobb,3.9,037570180X,9780375701801,eng,128,188,12,1998-10-27,Knopf
1940,18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.32,1400044162,9781400044160,eng,433,71280,5494,2006-09-12,Knopf
1941,22121,Imperial Life in the Emerald City: Inside Iraq's Green Zone,Rajiv Chandrasekaran,4.02,1400044871,9781400044870,eng,320,4545,477,2006-09-19,Knopf
1942,29934,What Work Is,Philip Levine,4.27,0679740589,9780679740582,eng,77,2102,90,1992-04-21,Knopf
1943,29936,The Simple Truth,Philip Levine,4.21,0679765840,9780679765844,eng,69,656,52,1996-09-03,Knopf
1944,33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley,3.04,0679434046,9780679434047,eng,142,767,31,1994-04-16,Knopf
1945,302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken,4.05,1577658051,9781577658054,eng,232,91,16,2006-01-31,Abdo Publishing Company
1946,8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel,4.51,1596792507,9781596792500,en-US,237,33,1,2005-01-01,Abdo Publishing Company
1947,41463,A Christmas Carol (Great Illustrated Classics),Malvina G. Vogel,4.36,159679237X,9781596792371,eng,238,466,31,2005-01-01,Abdo Publishing Company
1948,313,100 Years of Lynchings,Ralph Ginzburg,4.61,0933121180,9780933121188,eng,270,88,4,1996-11-22,Black Classic Press
1949,22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,4.54,0933121296,9780933121294,eng,363,129,6,1991-12-01,Black Classic Press
1950,35475,Black Man of the Nile and His Family,Yosef A.A. Ben-Jochannan,4.53,0933121261,9780933121263,eng,442,185,8,1996-11-22,Black Classic Press
1951,324,Cien años de soledad,Gabriel García Márquez,4.07,0785950109,9780785950103,spa,448,63,7,1990-01-01,French & European
1952,330,On Beyond Zebra!,Dr. Seuss,4.04,0394800842,9780394800844,eng,64,2815,164,1955-09-12,Random House Books for Young Readers
1953,1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park,3.99,0679838864,9780679838869,en-US,68,11178,623,1993-02-16,Random House Books for Young Readers
1954,3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,0307264122,9780307264121,eng,48,26,5,2002-04-09,Random House Books for Young Readers
1955,5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park,4.04,0375823026,9780375823022,en-US,86,111,8,2004-04-27,Random House Books for Young Readers
1956,7615,Farm Animals (A Chunky Book),Phoebe Dunn,3.86,0394862546,9780394862545,eng,28,35,4,1984-02-12,Random House Books for Young Readers
1957,7775,Happy Birthday to You!,Dr. Seuss,4.13,0394800761,9780394800769,eng,64,4344,262,1959-08-12,Random House Books for Young Readers
1958,7777,McElligot's Pool,Dr. Seuss,4.06,0394800834,9780394800837,eng,64,4560,253,1947-09-12,Random House Books for Young Readers
1959,7778,The Cat in the Hat,Dr. Seuss,4.17,0679891110,9780679891116,eng,61,289,4,1997-11-11,Random House Books for Young Readers
1960,7779,Horton Hears a Who!,Dr. Seuss,4.18,0679800034,9780679800033,eng,64,89920,1207,1990-10-10,Random House Books for Young Readers
1961,7781,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,4.04,039484484X,9780394844848,eng,56,13097,324,1989-12-09,Random House Books for Young Readers
1962,7784,The Lorax,Dr. Seuss,4.35,0679889108,9780679889106,eng,72,260054,3532,1998-02-24,Random House Books for Young Readers
